postcode,place,location_raw,address_raw,accepts_minigolf_card,has_club,course_types,approved_course_types,detail_url,source_plz_group,source_url,place_raw,place_addon,street_name,house_number,house_number_addon,address_extra,address_type,resolved_place,district,state,county,country,country_code,latitude,longitude,geocode_query,geocode_display_name,geocode_source,venue_name,venue_category,venue_website,venue_phone,venue_opening_hours,venue_wikipedia,venue_wikidata,osm_id,osm_type,osm_class,detail_address,detail_phone,detail_fax,detail_website,detail_email,detail_opening_hours,detail_facility_type,detail_additional_offers
34281,Gudensberg,34281 Gudensberg - Obervorschütz,Ziegelei 1,false,false,sonstige,,,3,https://www.minigolfsport.de/minigolfatlas.php?plz=3,Gudensberg - Obervorschütz,Obervorschütz,Ziegelei,1,,,street_address,Obervorschütz,,Hessen,Schwalm-Eder-Kreis,Deutschland,DE,51.1696055,9.3481936,"Ziegelei 1, 34281 Gudensberg - Obervorschütz, Germany","GolfPark Gudensberg, 1, Ziegelei, Stieglitzhof, Obervorschütz, Gudensberg, Schwalm-Eder-Kreis, Hessen, 34281, Deutschland",nominatim,GolfPark Gudensberg,golf_course,https://www.golfpark-gudensberg.de/,,Mo-Sa 10:00-17:00,,,220942977,way,,,,,,,,,
34292,Ahnatal,34292 Ahnatal,Am Bühl 20,false,false,eternit,,,3,https://www.minigolfsport.de/minigolfatlas.php?plz=3,Ahnatal,,Am Bühl,20,,,street_address,Weimar,,Hessen,Landkreis Kassel,Deutschland,DE,51.3592848,9.3848446,"Am Bühl 20, 34292 Ahnatal, Germany","Am Bühl, Weimar, Ahnatal, Landkreis Kassel, Hessen, 34292, Deutschland",nominatim,Am Bühl,residential,,,,,,37084648,way,,,,,,,,,
34355,Staufenberg,34355 Staufenberg,Wissmannshof 1,false,false,sonstige,,,3,https://www.minigolfsport.de/minigolfatlas.php?plz=3,Staufenberg,,Wissmannshof,1,,,street_address,Speele,,Niedersachsen,Landkreis Göttingen,Deutschland,DE,51.385588,9.5912953,"Wissmannshof 1, 34355 Staufenberg, Germany","Sport- & Golf-Resort Gut Wissmannshof, 1, Wissmannshof, Speele, Staufenberg, Landkreis Göttingen, Niedersachsen, 34355, Deutschland",nominatim,Sport- & Golf-Resort Gut Wissmannshof,sports_centre,https://www.wissmannshof.de/,+49 5543 999335,,,,293907453,way,,,,,,,,,
34369,Hofgeismar,34369 Hofgeismar,Gesundbrunnen,false,false,unknown,,,3,https://www.minigolfsport.de/minigolfatlas.php?plz=3,Hofgeismar,,Gesundbrunnen,,,Gesundbrunnen,named_place,Hofgeismar,,Hessen,Landkreis Kassel,Deutschland,DE,51.5042654,9.4061834,"Gesundbrunnen, 34369 Hofgeismar, Germany","Gesundbrunnen, Hofgeismar, Landkreis Kassel, Hessen, 34369, Deutschland",nominatim,Gesundbrunnen,residential,,,,,,289278447,way,,,,,,,,,
34385,Bad Karlshafen,34385 Bad Karlshafen,Poststr. 5,false,false,unknown,,,3,https://www.minigolfsport.de/minigolfatlas.php?plz=3,Bad Karlshafen,,Poststraße,5,,,street_address,Helmarshausen,,Hessen,Landkreis Kassel,Deutschland,DE,51.6307574,9.4540724,"Poststr. 5, 34385 Bad Karlshafen, Germany","5, Poststraße, Helmarshausen, Bad Karlshafen, Landkreis Kassel, Hessen, 34385, Deutschland",nominatim,,yes,,,,,,632496646,way,,,,,,,,,
34385,Bad Karlshafen,34385 Bad Karlshafen,An der Schlagd 4,false,false,eternit,,,3,https://www.minigolfsport.de/minigolfatlas.php?plz=3,Bad Karlshafen,,An der Schlagd,4,,,street_address,Bad Karlshafen,Diemelhöhe,Hessen,Landkreis Kassel,Deutschland,DE,51.642271,9.4484246,"An der Schlagd 4, 34385 Bad Karlshafen, Germany","Minigolf Weser Safari, 4, An der Schlagd, Diemelhöhe, Bad Karlshafen, Landkreis Kassel, Hessen, 34385, Deutschland",nominatim,Minigolf Weser Safari,miniature_golf,https://www.minigolf-wesersafari.de/,+49 15563 171859,,,,188307704,way,,,,,,,,,
34399,Oberweser,34399 Oberweser,Neustadtstr. 16,false,false,eternit,,,3,https://www.minigolfsport.de/minigolfatlas.php?plz=3,Oberweser,,Neustadtstr.,16,,,street_address,,,,,Germany,DE,,,,,,,,,,,,,,,,,,,,,,,
34414,Warburg,34414 Warburg,Am Markt,false,false,unknown,,,3,https://www.minigolfsport.de/minigolfatlas.php?plz=3,Warburg,,Am Markt,,,,street_without_number,Warburg,Warburg,Nordrhein-Westfalen,Kreis Höxter,Deutschland,DE,51.4853064,9.1466981,"Am Markt, 34414 Warburg, Germany","Am Markt, Warburg, Wormeln, Warburg, Kreis Höxter, Nordrhein-Westfalen, 34414, Deutschland",nominatim,Am Markt,living_street,,,,,,174966409,way,,,,,,,,,
34414,Warburg-Germete,34414 Warburg-Germete,Kurpark,false,false,sonstige,,,3,https://www.minigolfsport.de/minigolfatlas.php?plz=3,Warburg-Germete,,Quellenstraße,,,,street_without_number,Warburg,Germete,Nordrhein-Westfalen,Kreis Höxter,Deutschland,DE,51.4840467,9.0964191,"Kurpark, 34414 Warburg-Germete, Germany","Kurpark, Quellenstraße, Germete, Warburg, Kreis Höxter, Nordrhein-Westfalen, 34414, Deutschland",nominatim,Kurpark,bus_stop,,,,,,3759223431,node,,,,,,,,,
34431,Marsberg-Bredelar,34431 Marsberg-Bredelar,Mester-Evertsweg 6,false,false,eternit,,,3,https://www.minigolfsport.de/minigolfatlas.php?plz=3,Marsberg-Bredelar,,Mester-Everts-Weg,6,,,street_address,Marsberg,,Nordrhein-Westfalen,Hochsauerlandkreis,Deutschland,DE,51.4214846,8.7755702,"Mester-Evertsweg 6, 34431 Marsberg-Bredelar, Germany","6, Mester-Everts-Weg, Bredelar, Beringhausen, Marsberg, Hochsauerlandkreis, Nordrhein-Westfalen, 34431, Deutschland",nominatim,,yes,,,,,,285010839,way,,,,,,,,,
34454,Bad Arolsen,34454 Bad Arolsen,Jahnstr.,false,false,eternit,,,3,https://www.minigolfsport.de/minigolfatlas.php?plz=3,Bad Arolsen,,Jahnstraße,,,,street_without_number,Bad Arolsen,,Hessen,Landkreis Waldeck-Frankenberg,Deutschland,DE,51.3778442,9.0181255,"Jahnstr., 34454 Bad Arolsen, Germany","Jahnstraße, Bad Arolsen, Landkreis Waldeck-Frankenberg, Hessen, 34454, Deutschland",nominatim,Jahnstraße,residential,,,,,,415417903,way,,,,,,,,,
34454,Bad Arolsen-Wetterburg,34454 Bad Arolsen-Wetterburg,Zum Wiggenberg,false,false,eternit,,,3,https://www.minigolfsport.de/minigolfatlas.php?plz=3,Bad Arolsen-Wetterburg,,Zum Wiggenberg,,,,street_without_number,Wetterburg,,Hessen,Landkreis Waldeck-Frankenberg,Deutschland,DE,51.3804467,9.0561456,"Zum Wiggenberg, 34454 Bad Arolsen-Wetterburg, Germany","Zum Wiggenberg, Wetterburg, Bad Arolsen, Landkreis Waldeck-Frankenberg, Hessen, 34454, Deutschland",nominatim,Zum Wiggenberg,tertiary,,,,,,27070271,way,,,,,,,,,
34468,Volkmarsen,34468 Volkmarsen,Ehringer Landstr.,false,false,eternit,,,3,https://www.minigolfsport.de/minigolfatlas.php?plz=3,Volkmarsen,,Ehringer Landstr.,,,,street_without_number,,,,,Germany,DE,,,,,,,,,,,,,,,,,,,,,,,
34508,Willingen,34508 Willingen,Am Golfplatz 4,false,false,sonstige,,,3,https://www.minigolfsport.de/minigolfatlas.php?plz=3,Willingen,,Am Golfplatz,4,,,street_address,Willingen,,Hessen,Landkreis Waldeck-Frankenberg,Deutschland,DE,51.2893787,8.6169539,"Am Golfplatz 4, 34508 Willingen, Germany","Abenteuergolf am Viadukt, 4, Am Golfplatz, Stryck, Willingen, Willingen (Upland), Landkreis Waldeck-Frankenberg, Hessen, 34508, Deutschland",nominatim,Abenteuergolf am Viadukt,miniature_golf,https://abenteuergolf-willingen.de/,+49 5632 968190,,,,83622531,way,,,,,,,,,
34508,Willingen-Usseln,34508 Willingen-Usseln,Im Ort,false,false,eternit,,,3,https://www.minigolfsport.de/minigolfatlas.php?plz=3,Willingen-Usseln,,,,,Im Ort,named_place,,,,,Germany,DE,,,,,,,,,,,,,,,,,,,,,,,
34508,Willingen,34508 Willingen,Zur Hoppecke 6,false,false,sonstige,,,3,https://www.minigolfsport.de/minigolfatlas.php?plz=3,Willingen,,Zur Hoppecke,6,,,street_address,Willingen,,Hessen,Landkreis Waldeck-Frankenberg,Deutschland,DE,51.2927571,8.6050543,"Zur Hoppecke 6, 34508 Willingen, Germany","6, Zur Hoppecke, Willingen, Willingen (Upland), Landkreis Waldeck-Frankenberg, Hessen, 34508, Deutschland",nominatim,,retail,,,,,,336466991,way,,,,,,,,,
34513,Waldeck (am Edersee),34513 Waldeck (am Edersee),Güldener Ort,false,false,eternit,,,3,https://www.minigolfsport.de/minigolfatlas.php?plz=3,Waldeck (am Edersee),,,,,Güldener Ort,named_place,,,,,Germany,DE,,,,,,,,,,,,,,,,,,,,,,,
34513,Waldeck (am Edersee),34513 Waldeck (am Edersee),Unter dem Hagen 1,false,false,sonstige,,,3,https://www.minigolfsport.de/minigolfatlas.php?plz=3,Waldeck (am Edersee),,Unter dem Hagen,1,,,street_address,,,,,Germany,DE,,,,,,,,,,,,,,,,,,,,,,,
34516,Vöhl-Herzhausen,34516 Vöhl-Herzhausen,Camping- & Ferienpark Teichmann,false,false,eternit,,,3,https://www.minigolfsport.de/minigolfatlas.php?plz=3,Vöhl-Herzhausen,,Alte Bundesstraße,1,,Camping- & Ferienpark Teichmann,named_place,Kirchlotheim,,Hessen,Landkreis Waldeck-Frankenberg,Deutschland,DE,51.1742516,8.889618,"Camping- & Ferienpark Teichmann, 34516 Vöhl-Herzhausen, Germany","Camping- & Ferienpark Teichmann, 1, Alte Bundesstraße, Kirchlotheim, Vöhl, Landkreis Waldeck-Frankenberg, Hessen, 34516, Deutschland",nominatim,Camping- & Ferienpark Teichmann,camp_site,https://www.camping-teichmann.de/,+49 5635 245,,,,392261846,way,,,,,,,,,
34519,Diemelsee-Heringhausen,34519 Diemelsee-Heringhausen,Siekesweg,false,false,eternit,,,3,https://www.minigolfsport.de/minigolfatlas.php?plz=3,Diemelsee-Heringhausen,,Siekesweg,,,,street_without_number,Heringhausen,,Hessen,Landkreis Waldeck-Frankenberg,Deutschland,DE,51.365094,8.7378275,"Siekesweg, 34519 Diemelsee-Heringhausen, Germany","Siekesweg, Heringhausen, Diemelsee, Landkreis Waldeck-Frankenberg, Hessen, 34519, Deutschland",nominatim,Siekesweg,residential,,,,,,54440000,way,,,,,,,,,
34537,Bad Wildungen,34537 Bad Wildungen,Herzog-Georg-Weg 10,false,false,unknown,,,3,https://www.minigolfsport.de/minigolfatlas.php?plz=3,Bad Wildungen,,Herzog-Georg-Weg,10,,,street_address,Bad Wildungen,,Hessen,Landkreis Waldeck-Frankenberg,Deutschland,DE,51.1161759,9.101951,"Herzog-Georg-Weg 10, 34537 Bad Wildungen, Germany","10, Herzog-Georg-Weg, Bad Wildungen, Landkreis Waldeck-Frankenberg, Hessen, 34537, Deutschland",nominatim,,sports_centre,,,,,,261298692,way,,,,,,,,,
34549,Edertal,34549 Edertal - Bringhausen,Seestrasse 1,false,false,eternit,,,3,https://www.minigolfsport.de/minigolfatlas.php?plz=3,Edertal - Bringhausen,Bringhausen,Seestraße,1,,,street_address,Bringhausen,,Hessen,Landkreis Waldeck-Frankenberg,Deutschland,DE,51.1800941,8.9954605,"Seestrasse 1, 34549 Edertal - Bringhausen, Germany","Nicki's Sunseabar, 1, Seestraße, Bringhausen, Edertal, Landkreis Waldeck-Frankenberg, Hessen, 34549, Deutschland",nominatim,Nicki's Sunseabar,fast_food,,,Currently under reconstruction. Opening expected in spring 2026,,,2386572004,node,,,,,,,,,
34549,Hemfurth,34549 Hemfurth,Zur Sperrmauer,false,false,unknown,,,3,https://www.minigolfsport.de/minigolfatlas.php?plz=3,Hemfurth,,Zur Sperrmauer,,,Zur Sperrmauer,named_place,Hemfurth-Edersee,Hemfurth,Hessen,Landkreis Waldeck-Frankenberg,Deutschland,DE,51.1739467,9.0542422,"Zur Sperrmauer, 34549 Hemfurth, Germany","Zur Sperrmauer, Hemfurth, Hemfurth-Edersee, Edertal, Landkreis Waldeck-Frankenberg, Hessen, 34549, Deutschland",nominatim,Zur Sperrmauer,unclassified,,,,,,30078247,way,,,,,,,,,
34560,Fritzlar-Züschen,34560 Fritzlar-Züschen,Hausenweg 1,false,false,eternit,,,3,https://www.minigolfsport.de/minigolfatlas.php?plz=3,Fritzlar-Züschen,,Hausenweg,1,,,street_address,Züschen,,Hessen,Schwalm-Eder-Kreis,Deutschland,DE,51.1725304,9.2312878,"Hausenweg 1, 34560 Fritzlar-Züschen, Germany","Hausenweg, Züschen, Fritzlar, Schwalm-Eder-Kreis, Hessen, 34560, Deutschland",nominatim,Hausenweg,residential,,,,,,26554533,way,,,,,,,,,
34593,Knüllwald-Oberbeisheim,34593 Knüllwald-Oberbeisheim,Galgenbuschweg 2,false,false,unknown,,,3,https://www.minigolfsport.de/minigolfatlas.php?plz=3,Knüllwald-Oberbeisheim,,Galgenbuschweg,2,,,street_address,Oberbeisheim,,Hessen,Schwalm-Eder-Kreis,Deutschland,DE,51.0369827,9.5029379,"Galgenbuschweg 2, 34593 Knüllwald-Oberbeisheim, Germany","2, Galgenbuschweg, Oberbeisheim, Knüllwald, Schwalm-Eder-Kreis, Hessen, 34593, Deutschland",nominatim,,house,,,,,,9951018040,node,,,,,,,,,
34613,Schwalmstadt-Frankenhain,34613 Schwalmstadt-Frankenhain,Landgraf-Karl-Str. 43,false,false,unknown,,,3,https://www.minigolfsport.de/minigolfatlas.php?plz=3,Schwalmstadt-Frankenhain,,Landgraf-Karl-Straße,43,,,street_address,Frankenhain,,Hessen,Schwalm-Eder-Kreis,Deutschland,DE,50.9225606,9.1526458,"Landgraf-Karl-Str. 43, 34613 Schwalmstadt-Frankenhain, Germany","43, Landgraf-Karl-Straße, Frankenhain, Schwalmstadt, Schwalm-Eder-Kreis, Hessen, 34613, Deutschland",nominatim,,house,,,,,,156821698,way,,,,,,,,,
35066,Frankenberg (an der Eder),35066 Frankenberg (an der Eder),Teichweg,false,false,eternit,,,3,https://www.minigolfsport.de/minigolfatlas.php?plz=3,Frankenberg (an der Eder),,Teichweg,,,,street_without_number,,,,,Germany,DE,,,,,,,,,,,,,,,,,,,,,,,
35088,Battenberg (an der Eder),35088 Battenberg (an der Eder),Elsoffer Straße 18,false,false,unknown,,,3,https://www.minigolfsport.de/minigolfatlas.php?plz=3,Battenberg (an der Eder),,Elsoffer Straße,18,,,street_address,,,,,Germany,DE,,,,,,,,,,,,,,,,,,,,,,,
35104,Lichtenfels-Münden,35104 Lichtenfels-Münden,Dalwigksthaler Str. 5,false,false,eternit,,,3,https://www.minigolfsport.de/minigolfatlas.php?plz=3,Lichtenfels-Münden,,Dalwigksthaler Straße,5,,,street_address,Münden,,Hessen,Landkreis Waldeck-Frankenberg,Deutschland,DE,51.1528238,8.7533913,"Dalwigksthaler Str. 5, 35104 Lichtenfels-Münden, Germany","Landhaus Vesper, 5, Dalwigksthaler Straße, Münden, Lichtenfels, Landkreis Waldeck-Frankenberg, Hessen, 35104, Deutschland",nominatim,Landhaus Vesper,guest_house,https://www.landhaus-vesper.com/,+49 6454 859,,,,3383638715,node,,,,,,,,,
35239,Steffenberg,35239 Steffenberg,Quotshäuser Weg 32,false,false,eternit,,,3,https://www.minigolfsport.de/minigolfatlas.php?plz=3,Steffenberg,,Quotshäuser Weg,32,,,street_address,Niedereisenhausen,,Hessen,Landkreis Marburg-Biedenkopf,Deutschland,DE,50.8463079,8.4701841,"Quotshäuser Weg 32, 35239 Steffenberg, Germany","32, Quotshäuser Weg, Niedereisenhausen, Steffenberg, Landkreis Marburg-Biedenkopf, Hessen, 35239, Deutschland",nominatim,,pub,,,,,,401386207,way,,,,,,,,,
35282,Rauschenberg,35282 Rauschenberg,Schöne Aussicht 8,false,true,sonstige,sonstige,,3,https://www.minigolfsport.de/minigolfatlas.php?plz=3,Rauschenberg,,Schöne Aussicht,8,,,street_address,Schwabendorf,,Hessen,Landkreis Marburg-Biedenkopf,Deutschland,DE,50.9048234,8.8788306,"Schöne Aussicht 8, 35282 Rauschenberg, Germany","Schöne Aussicht, 8, Schöne Aussicht, Schwabendorf, Rauschenberg, Landkreis Marburg-Biedenkopf, Hessen, 35282, Deutschland",nominatim,,house,,,,,,363808916,way,,,,,,,,,
35282,Rauschenberg,35282 Rauschenberg,Auf dem Hain,false,false,eternit,,,3,https://www.minigolfsport.de/minigolfatlas.php?plz=3,Rauschenberg,,Auf dem Hain,,,Auf dem Hain,named_place,Rauschenberg,,Hessen,Landkreis Marburg-Biedenkopf,Deutschland,DE,50.8766615,8.9277053,"Auf dem Hain, 35282 Rauschenberg, Germany","Auf dem Hain, Rauschenberg, Landkreis Marburg-Biedenkopf, Hessen, 35282, Deutschland",nominatim,Auf dem Hain,residential,,,,,,387240421,way,,,,,,,,,
35321,Laubach,35321 Laubach,Andree Allee 14,false,false,beton,,,3,https://www.minigolfsport.de/minigolfatlas.php?plz=3,Laubach,,Andree Allee,14,,,street_address,Laubach,,Hessen,Landkreis Gießen,Deutschland,DE,50.5467148,8.9894843,"Andree Allee 14, 35321 Laubach, Germany","Andree Allee, Laubach, Landkreis Gießen, Hessen, 35321, Deutschland",nominatim,Andree Allee,residential,,,,,,18927987,way,,,,,,,,,
35390,Gießen,35390 Gießen,Ringallee (beim Freibad),false,false,unknown,,,3,https://www.minigolfsport.de/minigolfatlas.php?plz=3,Gießen,,Ringallee,,,beim Freibad,street_without_number,Gießen,Nordstadt,Hessen,Landkreis Gießen,Deutschland,DE,50.5937468,8.6828745,"Ringallee, 35390 Gießen, Germany","Ringallee, Nordstadt, Gießen, Landkreis Gießen, Hessen, 35390, Deutschland",nominatim,Ringallee,residential,,,,,,592710141,way,,,,,,,,,
35435,Wettenberg,35435 Wettenberg,"Freibad ""Gleiberger Land""",false,false,eternit,,,3,https://www.minigolfsport.de/minigolfatlas.php?plz=3,Wettenberg,,Am Schwimmbad,,,"Freibad ""Gleiberger Land""",named_place,Krofdorf-Gleiberg,,Hessen,Landkreis Gießen,Deutschland,DE,50.6258332,8.6292442,"Freibad ""Gleiberger Land"", 35435 Wettenberg, Germany","Freibad Gleiberger Land, Am Schwimmbad, Krofdorf-Gleiberg, Wettenberg, Landkreis Gießen, Hessen, 35435, Deutschland",nominatim,Freibad Gleiberger Land,water_park,,+49 641 82745,,,,114271520,way,,,,,,,,,
35435,Wettenberg,35435 Wettenberg,"Erholungsgebiet ""Wißmarer See""",false,false,eternit,,,3,https://www.minigolfsport.de/minigolfatlas.php?plz=3,Wettenberg,,,,,"Erholungsgebiet ""Wißmarer See""",named_place,,,,,Germany,DE,,,,,,,,,,,,,,,,,,,,,,,
35440,Linden (bei Gießen),35440 Linden (bei Gießen),Bahnhofstr. 125,false,false,eternit,,,3,https://www.minigolfsport.de/minigolfatlas.php?plz=3,Linden (bei Gießen),,Bahnhofstr.,125,,,street_address,,,,,Germany,DE,,,,,,,,,,,,,,,,,,,,,,,
35466,Rabenau-Londorf,35466 Rabenau-Londorf,Londorfer Straße (Im Burggarten),false,false,unknown,,,3,https://www.minigolfsport.de/minigolfatlas.php?plz=3,Rabenau-Londorf,,Londorfer Straße,,,Im Burggarten,street_without_number,Kesselbach,,Hessen,Landkreis Gießen,Deutschland,DE,50.6701184,8.8720186,"Londorfer Straße, 35466 Rabenau-Londorf, Germany","Londorfer Straße, Londorf/Kesselbach, Kesselbach, Rabenau, Landkreis Gießen, Hessen, 35466, Deutschland",nominatim,Londorfer Straße,secondary,,,,,,27001964,way,,,,,,,,,
35578,Wetzlar,35578 Wetzlar,Lessingstraße 35,false,true,eternit,eternit,,3,https://www.minigolfsport.de/minigolfatlas.php?plz=3,Wetzlar,,Lessingstraße,35,,,street_address,Wetzlar,Sturzkopf,Hessen,Lahn-Dill-Kreis,Deutschland,DE,50.5453762,8.5282685,"Lessingstraße 35, 35578 Wetzlar, Germany","Lessingstraße, Sturzkopf, Wetzlar, Lahn-Dill-Kreis, Hessen, 35578, Deutschland",nominatim,Lessingstraße,tertiary,,,,,,229343968,way,,,,,,,,,
35614,Asslar,35614 Asslar,Europastraße,false,true,eternit,eternit,,3,https://www.minigolfsport.de/minigolfatlas.php?plz=3,Asslar,,Europastraße,,,,street_without_number,Aßlar,,Hessen,Lahn-Dill-Kreis,Deutschland,DE,50.5865806,8.4814961,"Europastraße, 35614 Asslar, Germany","Europastraße, Gewerbegebiet OST, Aßlar, Lahn-Dill-Kreis, Hessen, 35614, Deutschland",nominatim,Europastraße,residential,,,,,,13483446,way,,,,,,,,,
35625,Hüttenberg,35625 Hüttenberg,In der Kunstmühle,false,false,unknown,,,3,https://www.minigolfsport.de/minigolfatlas.php?plz=3,Hüttenberg,,,,,In der Kunstmühle,named_place,,,,,Germany,DE,,,,,,,,,,,,,,,,,,,,,,,
35638,Leun-Biskirchen,35638 Leun-Biskirchen,In den Ulmbachwiesen,false,false,sonstige,sonstige,,3,https://www.minigolfsport.de/minigolfatlas.php?plz=3,Leun-Biskirchen,,,,,In den Ulmbachwiesen,named_place,,,,,Germany,DE,,,,,,,,,,,,,,,,,,,,,,,
35644,Hohenahr-Großaltenstädten,35644 Hohenahr-Großaltenstädten,Weiherweg,false,false,unknown,,,3,https://www.minigolfsport.de/minigolfatlas.php?plz=3,Hohenahr-Großaltenstädten,,Weiherweg,,,,street_without_number,Großaltenstädten,,Hessen,Lahn-Dill-Kreis,Deutschland,DE,50.6588443,8.4916487,"Weiherweg, 35644 Hohenahr-Großaltenstädten, Germany","Weiherweg, Großaltenstädten, Hohenahr, Lahn-Dill-Kreis, Hessen, 35644, Deutschland",nominatim,Weiherweg,residential,,,,,,142288131,way,,,,,,,,,
35713,Eschenburg,35713 Eschenburg,Im Heerfeld 11,false,false,unknown,,,3,https://www.minigolfsport.de/minigolfatlas.php?plz=3,Eschenburg,,Im Heerfeld,11,,,street_address,Eibelshausen,,Hessen,Lahn-Dill-Kreis,Deutschland,DE,50.8047696,8.3427375,"Im Heerfeld 11, 35713 Eschenburg, Germany","11, Im Heerfeld, Gewerbegebiet Heerfeld, Eibelshausen, Eschenburg, Lahn-Dill-Kreis, Hessen, 35713, Deutschland",nominatim,,yes,,,,,,128892265,way,,,,,,,,,
35716,Dietzhölztal,35716 Dietzhölztal,Am Hammerweiher,false,false,eternit,,,3,https://www.minigolfsport.de/minigolfatlas.php?plz=3,Dietzhölztal,,Am Hammerweiher,,,Am Hammerweiher,named_place,Steinbrücken,,Hessen,Lahn-Dill-Kreis,Deutschland,DE,50.83959,8.3380754,"Am Hammerweiher, 35716 Dietzhölztal, Germany","Am Hammerweiher, Steinbrücken, Dietzhölztal, Lahn-Dill-Kreis, Hessen, 35716, Deutschland",nominatim,Am Hammerweiher,service,,,,,,1417556503,way,,,,,,,,,
35745,Herborn,35745 Herborn,Kaiserstraße 1-3,false,false,unknown,,,3,https://www.minigolfsport.de/minigolfatlas.php?plz=3,Herborn,,Kaiserstraße,1-3,,,street_address,Herborn,Am Bahnhof,Hessen,Lahn-Dill-Kreis,Deutschland,DE,50.6859293,8.3069975,"Kaiserstraße 1 -3, 35745 Herborn, Germany","1-3, Kaiserstraße, Am Bahnhof, Herborn, Lahn-Dill-Kreis, Hessen, 35745, Deutschland",nominatim,,yes,,,,,,431609635,way,,,,,,,,,
35781,Weilburg-Odersbach,35781 Weilburg-Odersbach,Runkeler Straße 5a,false,false,eternit,,,3,https://www.minigolfsport.de/minigolfatlas.php?plz=3,Weilburg-Odersbach,,Runkeler Straße,5,a,,street_address,Odersbach,,Hessen,Landkreis Limburg-Weilburg,Deutschland,DE,50.4763174,8.237719,"Runkeler Straße 5 a, 35781 Weilburg-Odersbach, Germany","Camping Odersbach, 5a, Runkeler Straße, Odersbach, Weilburg, Landkreis Limburg-Weilburg, Hessen, 35781, Deutschland",nominatim,Camping Odersbach,camp_site,https://www.camping-odersbach.de/,+49 6471 7620,,,,47400919,way,,,,,,,,,
36037,Fulda,36037 Fulda,Kurfürstenstraße 22 a,false,false,eternit,,,3,https://www.minigolfsport.de/minigolfatlas.php?plz=3,Fulda,,Kurfürstenstraße,22,a,,street_address,Fulda,Frauenberg,Hessen,Landkreis Fulda,Deutschland,DE,50.5580124,9.678839,"Kurfürstenstraße 22 a, 36037 Fulda, Germany","Kurfürstenstraße, Frauenberg, Fulda, Landkreis Fulda, Hessen, 36037, Deutschland",nominatim,Kurfürstenstraße,secondary,,,,,,994019295,way,,,,,,,,,
36088,Hünfeld-Mackenzell,36088 Hünfeld-Mackenzell,Burgstraße 3,false,false,eternit,,,3,https://www.minigolfsport.de/minigolfatlas.php?plz=3,Hünfeld-Mackenzell,,Burgstraße,3,,,street_address,Mackenzell,,Hessen,Landkreis Fulda,Deutschland,DE,50.6561298,9.7875502,"Burgstraße 3, 36088 Hünfeld-Mackenzell, Germany","3, Burgstraße, Mackenzell, Hünfeld, Landkreis Fulda, Hessen, 36088, Deutschland",nominatim,,castle,,,,de:Mackenzell#Burg-Wasserschloss,,91940827,way,,,,,,,,,
36093,Künzell,36093 Künzell,Georg-Stieler-Straße 1 a,true,true,beton|eternit|filz,beton|eternit|filz,https://www.minigolfsport.de/minigolfatlas-detail.php?url=kuenzell,3,https://www.minigolfsport.de/minigolfatlas.php?plz=3,Künzell,,Georg-Stieler-Straße,1,a,,street_address,Künzell-Bachrain,Künzell,Hessen,Landkreis Fulda,Deutschland,DE,50.544146,9.7156056,"Georg-Stieler-Straße 1 a, 36093 Künzell, Germany","Georg-Stieler-Straße, Künzell, Künzell-Bachrain, Künzell, Landkreis Fulda, Hessen, 36093, Deutschland",nominatim,Georg-Stieler-Straße,tertiary,,,,,,772922431,way,,"Minigolfpark Künzell, Georg-Stieler Str. 1a, 36093 Künzell",0661 / 32579,0661 / 32579,http://www.mgcputterkuenzell.de,vorstand@mgcputterkuenzell.de,"März, April, September, Oktober:, 12:00-20:00 Uhr (Schulferien u. Wochenende ab 10:00 Uhr), Mai, Juni, Juli, August:, 12:00-22:00 Uhr (Schulferien u. Wochenende ab 10:00 Uhr)","System Eternit, System Filz","Getränke, Eis, Toiletten, Parkplätze, Stadtbusanbindungen., , Mit Earnie-Card und Minigolfcard ermäßigtes Minigolfspielen möglich!"
