name,street,postcode,place,lat,lng,source_priority,source_url,google_place_id,google_rating,google_maps_url
Freizeitanlagen Syratal mit Parkeisenbahn,,08527,Plauen,50.4991791,12.123823,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=0,ChIJj88sBoYmoUcRpfZTYyl34nc,4.6,https://maps.google.com/?cid=8638598054893844133&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Talsperre Pöhl,,08543,Pöhl,50.5543437,12.1848826,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=0,ChIJ-WjUyHgooUcRo3Y-dZzyp_I,4.5,https://maps.google.com/?cid=17485210832085087907&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Rathaus,,09217,Burgstädt,50.9199964,12.8059428,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=0,ChIJBwFgGeY-p0cRh5lOgjYc2Y0,3.3,https://maps.google.com/?cid=10221231849734052231&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Dittmannsdorfer Str. 48,,09322,Penig,50.9419961,12.7067843,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=0,ChIJh6rEWfk8p0cRTpTpOVJTynk,,https://maps.google.com/?cid=8775918436508865614&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bildungs- und Freizeitzentrum Tabakstanne,,09380,09380 Thalheim,50.7042378,12.8256248,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=0,ChIJ6UwxtDdKp0cRv-X8cgm8RBI,4.4,https://maps.google.com/?cid=1316383739868931519&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Villa Wilisch,,09439,Amtsberg-Wilischthal,50.729846,13.0437409,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=0,ChIJgR488sVRp0cRXp9v9YrbjGc,4.7,https://maps.google.com/?cid=7461580072515772254&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Campingpark Greifensteine,,09468,Geyer,50.6434758,12.9105624,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=0,ChIJ49m3-NpMp0cRKilr3gj7CIk,4.4,https://maps.google.com/?cid=9874418198519687466&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Panorama Hotel Oberwiesenthal,,09484,Oberwiesenthal,50.4276651,12.9668238,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=0,ChIJzaBLubiloEcRnGdVB_2QH-8,4,https://maps.google.com/?cid=17230650115766970268&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Oberwiesenthaler Str. 14,,09491,Bärenstein,50.4965056,13.027398,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=0,ChIJSwZXE9OuoEcRT6XICdwFBOk,,https://maps.google.com/?cid=16790551753359140175&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Feriendorf Schwarzwassertal,,09496,Pobershau,50.6432018,13.2337422,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=0,ChIJ0dhoVjD-CUcRNwGiQOC0Opw,4.7,https://maps.google.com/?cid=11257509093816009015&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Stockhausen,,09526,Olbernhau,50.649559,13.3673491,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=0,ChIJU8hVQmj5CUcRVQfNHBnsw7Q,4.7,https://maps.google.com/?cid=13025514139887142741&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Ferienpark Seiffen,,09548,Seiffen,50.6271884,13.455641,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=0,ChIJ0RQfhWj3CUcRJKNrIdl9aIA,4.4,https://maps.google.com/?cid=9252783805954761508&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Sportunterkunft des Fördervereins für Nachwuchssport e.V.,,09557,Flöha,50.8601394,13.0637288,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=0,ChIJeWe5GqREp0cRjviHHNbRb8A,4.6,https://maps.google.com/?cid=13866532495228926094&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
"Gasthof ""Goldener Stern""",,09569,Oederan,50.8766892,13.2059125,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=0,ChIJgdUw0TBcp0cRkoPmqAnQ2gk,4.6,https://maps.google.com/?cid=710108631171236754&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Am Stadtbad 1,,09648,Mittweida,50.9890356,12.9645937,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=0,ChIJzzPLpvZqp0cReJChjlzg6DQ,,https://maps.google.com/?cid=3812543772703690872&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,10559,Berlin,52.5211823,13.1634988,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJ_Z4OBKJRqEcRbd6hcGMjsoM,4.2,https://maps.google.com/?cid=9489686274821447277&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Str. am Schoelerpark 35,,10715,Berlin,52.4843876,13.3219847,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJD1UTQopQqEcRUP2bCUyuJqI,,https://maps.google.com/?cid=11684217924861295952&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf Brachvogel,,10961,Berlin,52.4968062,13.3995505,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJqS44FOtPqEcRLkJbXKh8r6Y,5,https://maps.google.com/?cid=12010955793766236718&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Columbiadamm 88,,10965,Berlin,52.4836655,13.4005492,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJ18IjqdxPqEcR15DvtZXnDHA,,https://maps.google.com/?cid=8074082862156976343&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Volkspark Hasenheide - Spielplatz III,,10967,Berlin,52.4867721,13.417434,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJfdm_bMdPqEcRmJ91V9EKb_4,4.7,https://maps.google.com/?cid=18333884502280347544&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
im Görlitzer Park,,10997,Berlin,52.4983939,13.4336934,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJhWI7e0tOqEcRj7kqhp5YCfU,,https://maps.google.com/?cid=17656741251961764239&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Hertzberg Golf,,12059,Berlin,52.477889,13.4489241,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJ_8DPGwpPqEcRBRjKdBjFMu4,4.6,https://maps.google.com/?cid=17163997838691670021&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Am Stadtpark,,12167,Berlin,52.4469491,13.3341067,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJKVxDCJRaqEcRbdktofWucDQ,,https://maps.google.com/?cid=3778712457358203245&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Königsberger Straße,,12207,Berlin,52.4313026,13.3096291,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,EkRLw7ZuaWdzYmVyZ2VyIFN0ci4sIDEyMjA3IEJlcmxpbi1CZXppcmsgU3RlZ2xpdHotWmVobGVuZG9yZiwgR2VybWFueSIuKiwKFAoSCbs2vOzkWqhHEdV-o2aEnehoEhQKEgmXjEwjHVuoRxGA4D2VSSAhHA,,"https://maps.google.com/?q=K%C3%B6nigsberger+Str.,+12207+Berlin-Bezirk+Steglitz-Zehlendorf,+Deutschland&ftid=0x47a85ae4ecbc36bb:0x68e89d8466a37ed5&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
Minigolf am Gemeindepark,,12247,Berlin,52.4330087,13.3521997,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJuW54Hc9aqEcRMcjCT4Z4NpY,4.3,https://maps.google.com/?cid=10823971272690681905&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Miniaturgolf-Verein 65 e.V.,,12277,Berlin,52.4174214,13.3652923,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJWUj-3SlFqEcRJgnog6igK4M,4.5,https://maps.google.com/?cid=9451824888595089702&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Buschkrugallee 170,,12359,Berlin-Britz,52.4486432,13.4533608,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJNVhUt4lFqEcRgv-78JvJ6sM,,https://maps.google.com/?cid=14117317653542207362&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Citygolf Berlin,,12689,Berlin,52.5628429,13.5691041,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJh4MjlpxLqEcRm3pzvXf8qKA,4,https://maps.google.com/?cid=11576780433365629595&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Am Schäfersee,,13407,Berlin,52.564095,13.3640056,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,EjpBbSBTY2jDpGZlcnNlZSwgMTM0MDcgQmVybGluLUJlemlyayBSZWluaWNrZW5kb3JmLCBHZXJtYW55Ii4qLAoUChIJKWr4h8xTqEcRh_tOTvFNEXASFAoSCU-pU0C4U6hHEfDoPZVJICEc,,"https://maps.google.com/?q=Am+Sch%C3%A4fersee,+13407+Berlin-Bezirk+Reinickendorf,+Deutschland&ftid=0x47a853cc87f86a29:0x70114df14e4efb87&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
Königshorster Str. 11-13,,13439,Berlin (Märkisches Viertel),52.5964898,13.3509406,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJvzQNnnNTqEcR2_11OrScV3Y,,https://maps.google.com/?cid=8527456717338181083&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Seniorenfreizeitstätte,,13507,Berlin -Tegel,52.5935654,13.2761092,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJX8APVVpUqEcRSrVItrSDWu4,4.1,https://maps.google.com/?cid=17175184941106378058&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Stadion Borsigpark,,13507,Berlin -Tegel,52.5848948,13.2892663,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJL-zkP2lUqEcRFlcJeKSBvvk,4.3,https://maps.google.com/?cid=17995963704407578390&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf und Bootsvermietung Mühl,,13507,Berlin -Tegel,52.5892234,13.2716974,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJ_W45FUVUqEcRdxLRDcZUkck,3.6,https://maps.google.com/?cid=14524483482858623607&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Jump House Berlin,,13509,Berlin-Reinickendorf,52.5831854,13.3118985,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJrzNtR3ZUqEcRWruq7_LErDo,4.2,https://maps.google.com/?cid=4227970697876126554&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Magistratsweg 8A,,13593,Berlin,52.5207779,13.1631885,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJ1XP_fNZXqEcRATxuMscQTjQ,,https://maps.google.com/?cid=3768968385886305281&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Weverstraße 42,,13595,Berlin,52.5194833,13.200623,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJA740w7VXqEcRRrwd56VF_88,,https://maps.google.com/?cid=14987774663761706054&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Georg-Hermann-Allee,,14469,Potsdam,52.4124489,13.0489257,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJfw6cnn32qEcR0Y7qV6pqeA4,,https://maps.google.com/?cid=1042700593588244177&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Pension Tivoli,,14712,Rathenow,52.6088403,12.3563862,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJQ03zvYTRqEcRWCudYbWfL7s,4.2,https://maps.google.com/?cid=13488175010373512024&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Margaretenhof 1,,14774,Brandenburg (an der Havel),52.4057424,12.4262425,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJObPNpp7HqEcRJgZ1m5PGi-Q,,https://maps.google.com/?cid=16468474799680980518&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
August- Bebel- Str. 54,,15234,Frankfurt (Oder),52.3465894,14.5021516,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJKdaCrkqYB0cRxdvGEtmiGfE,,https://maps.google.com/?cid=17373096090765024197&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Schneeberger Weg 1,,15299,Mixdorf,52.194662,14.4021084,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJozO3Ye6UB0cRkpvJ-wvY_X0,,https://maps.google.com/?cid=9078649969829321618&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Am Backofensteig,,15320,Neutrebbin,52.6620562,14.2274364,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJ9bXhvCrWqUcRCfNwbJtVTsI,,https://maps.google.com/?cid=14001222417569084169&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf+Bistro,,15377,Buckow,52.5616551,14.0713183,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJWeVjl7DUqUcRkEgsHxA_c3w,4.4,https://maps.google.com/?cid=8967580621499811984&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Pneumant-Sporthalle,,15517,Fürstenwalde,52.3405845,14.0830672,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJu14vLzGIB0cRkKceqjpvbmU,4.5,https://maps.google.com/?cid=7308901543021815696&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolf,,15526,Bad Saarow,52.2794602,14.057237,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJ-1JhY6-KB0cRWPiFgyshUkE,4.4,https://maps.google.com/?cid=4706861031329495128&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Hochlandstraße 11A,,15569,Woltersdorf,52.4578257,13.7441233,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJX8c4Xyo3qEcR4rfSFs4_GeQ,,https://maps.google.com/?cid=16436238469444057058&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Brückenstraße,,15711,Königs Wusterhausen,52.2986103,13.6290263,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJUQk8KvQ-qEcRwzbEJmptNr4,,https://maps.google.com/?cid=13706262818633037507&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Querweg,,15831,Großziethen,52.4042347,13.4421981,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJ_XfepTVEqEcRY4KQZnknlGU,,https://maps.google.com/?cid=7319518696749171299&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Erlebnisbahnhof Mellensee,,15838,Am Mellensee,52.1852075,13.404426,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJDfQ3HG5sqEcRKFcYlYKc35M,4.5,https://maps.google.com/?cid=10655407328042964776&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Hauptstraße,,15864,Wendisch Rietz,52.24429259999999,14.0670158,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJtdXX96yKB0cRs6jtm8hR6u8,,https://maps.google.com/?cid=17287720041666422963&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Tropical-Islands-Allee 1,,15910,Krausnick,52.0295884,13.7392241,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJp7xThpEEqEcR56n61L4i7SI,,https://maps.google.com/?cid=2516705969782303207&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Brunnenpl. 11,,15913,Neu Zauche,51.9284613,14.0900568,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJ3dRys7P8B0cRUciNdh3LBuY,,https://maps.google.com/?cid=16575158805987182673&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Hotel Haus Chorin,,16230,Chorin,52.8980601,13.8833552,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJLcfTJBPAqUcRDiABv7WTowg,3.9,https://maps.google.com/?cid=622503582310146062&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Gartenweg 10,,16244,Schorfheide,52.8483253,13.6806527,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJHY9GTuW7qUcRwaGhCGwxSe4,,https://maps.google.com/?cid=17170309394397766081&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Feriendorf Grimnitzsee,,16247,Joachimsthal,52.9721494,13.7614444,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJPyBOuNeVqUcREFL8xLzstIk,4.6,https://maps.google.com/?cid=9922816174506922512&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Haus Berlin,,16321,Bernau (bei Berlin),52.7343011,13.490983,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJPV_iCDyuqUcRYMpGK8Yd24I,3.9,https://maps.google.com/?cid=9429162981797055072&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Golfclub Prenden,,16348,Prenden,52.7849704,13.5676043,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJXUtDpAqwqUcRuwJGEEy-VQQ,4.7,https://maps.google.com/?cid=312364983071933115&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bischofswerder Weg 12,,16559,Liebenwalde,52.8934268,13.3789184,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJfxbCmTSnqUcRfk-fYczmHFk,,https://maps.google.com/?cid=6421260934209032062&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Lindenstraße,,17033,Neubrandenburg,53.5367703,13.2589225,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJs4kzCkbDq0cRPJfZ0Y0qMlg,,https://maps.google.com/?cid=6355188812772644668&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Van der Valk Naturresort Drewitz,,17214,Drewitz,53.5587429,12.3511745,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJOzRuPwwbrEcRLkZGk8eKwKU,4.2,https://maps.google.com/?cid=11943698801560536622&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Uckerpromenade 84,,17291,Prenzlau,53.2927302,13.8702145,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJebx90nMnqkcRVZLVdBxf_Es,,https://maps.google.com/?cid=5475355822799557205&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Stettiner Str. 46B,,17367,Eggesin,53.6767862,14.0957385,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJeeZp8bxGqkcRW3o-Bq0Heq0,,https://maps.google.com/?cid=12500312155435727451&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Camping am Minigolf,,17424,Heringsdorf,53.9585303,14.1662179,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJQb54LuOBrUcRVc61dlfaIGc,4.5,https://maps.google.com/?cid=7431179454349954645&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Indoor Minigolf Pudagla,,17429,Pudagla,53.9553523,14.0469146,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJD0TAxiNWqkcRnLujQTP8uWY,4.8,https://maps.google.com/?cid=7402224759634901916&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Waldcamp Freest,,17440,Freest,54.1398443,13.7190664,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJW5TwsXsFq0cRY8Ga4ZFuraM,4.6,https://maps.google.com/?cid=11794204571987525987&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Strandpromenade,,17449,Karlshagen,54.1210749,13.8420699,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,EipTdHJhbmRwcm9tZW5hZGUsIDE3NDQ5IEthcmxzaGFnZW4sIEdlcm1hbnkiLiosChQKEgnHDZoyfwOrRxHQ05q1XHuywhIUChIJOe1aOIEDq0cR98bhWSS_c94,,"https://maps.google.com/?q=Strandpromenade,+17449+Karlshagen,+Deutschland&ftid=0x47ab037f329a0dc7:0xc2b27b5cb59ad3d0&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
Kinderland,,17449,Trassenheide,54.0797343,13.8672265,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJAT2bctEDq0cRnYnpPDq_WOM,3.5,https://maps.google.com/?cid=16382053901411125661&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bernsteintherme,,17454,Ostseebad Zinnowitz,54.083549,13.9068355,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJ99SXJBYCq0cRwudzRmS4gXU,2.7,https://maps.google.com/?cid=8467251515251484610&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Minigolfanlage Koserow,,17459,Koserow,54.0497349,14.0008946,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJOzfLr4b-qkcRES04XPYIVrs,4.6,https://maps.google.com/?cid=13498986787291802897&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Industriestraße 10,,18069,Rostock,54.1305021,12.0814722,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJP2v-yflWrEcRw3o_8J1vOuY,,https://maps.google.com/?cid=16589694901503883971&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ehem. Freibeuter,,18109,Rostock,54.1438615,12.0807939,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,ChIJ9fuNaltWrEcRA9nQ9oojMQ8,3.9,https://maps.google.com/?cid=1094695264181082371&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Stolteraer Weg 47,,18119,Rostock-Warnemünde,54.175147,12.0083803,atlas,https://www.minigolfsport.de/minigolfatlas.php?plz=1,EilTdG9sdGVyYWVyIFdlZyA0NywgMTgxMTkgUm9zdG9jaywgR2VybWFueSIwEi4KFAoSCRdmu9HtVaxHEYdEM8i0JDIhEC8qFAoSCbV9Gs3vVaxHEfnIBRssj5wF,,"https://maps.google.com/?q=Stolteraer+Weg+47,+18119+Rostock,+Deutschland&ftid=0x47ac55edd1bb6617:0x2de972771be87a97&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA"
